"","hydrophobicity.Group1","hydrophobicity.Group2","hydrophobicity.Group3","normwaalsvolume.Group1","normwaalsvolume.Group2","normwaalsvolume.Group3","polarity.Group1","polarity.Group2","polarity.Group3","polarizability.Group1","polarizability.Group2","polarizability.Group3","charge.Group1","charge.Group2","charge.Group3","secondarystruct.Group1","secondarystruct.Group2","secondarystruct.Group3","solventaccess.Group1","solventaccess.Group2","solventaccess.Group3"
"5Y2ZB",0.31700288184438,0.365994236311239,0.31700288184438,0.337175792507205,0.363112391930836,0.29971181556196,0.371757925072046,0.270893371757925,0.357348703170029,0.293948126801153,0.406340057636888,0.29971181556196,0.103746397694524,0.801152737752161,0.0951008645533141,0.363112391930836,0.368876080691643,0.268011527377522,0.397694524495677,0.31700288184438,0.285302593659942
"5E4EC",0.349056603773585,0.342767295597484,0.308176100628931,0.367924528301887,0.393081761006289,0.238993710691824,0.339622641509434,0.286163522012579,0.374213836477987,0.257861635220126,0.50314465408805,0.238993710691824,0.10062893081761,0.773584905660377,0.125786163522013,0.352201257861635,0.323899371069182,0.323899371069182,0.358490566037736,0.349056603773585,0.292452830188679
"6AE8C",0.441666666666667,0.4,0.158333333333333,0.466666666666667,0.283333333333333,0.25,0.2,0.3,0.5,0.433333333333333,0.316666666666667,0.25,0.108333333333333,0.575,0.316666666666667,0.433333333333333,0.175,0.391666666666667,0.25,0.441666666666667,0.308333333333333
"4CLCA",0.346368715083799,0.335195530726257,0.318435754189944,0.368715083798883,0.346368715083799,0.284916201117318,0.357541899441341,0.273743016759777,0.368715083798883,0.312849162011173,0.402234636871508,0.284916201117318,0.128491620111732,0.709497206703911,0.162011173184358,0.463687150837989,0.268156424581006,0.268156424581006,0.41340782122905,0.346368715083799,0.240223463687151
"7B67A",0.325301204819277,0.36144578313253,0.313253012048193,0.343373493975904,0.391566265060241,0.265060240963855,0.337349397590361,0.289156626506024,0.373493975903614,0.259036144578313,0.475903614457831,0.265060240963855,0.108433734939759,0.746987951807229,0.144578313253012,0.44578313253012,0.271084337349398,0.283132530120482,0.44578313253012,0.325301204819277,0.228915662650602
"5RKZA",0.256578947368421,0.447368421052632,0.296052631578947,0.467105263157895,0.368421052631579,0.164473684210526,0.3125,0.407894736842105,0.279605263157895,0.365131578947368,0.470394736842105,0.164473684210526,0.0690789473684211,0.825657894736842,0.105263157894737,0.476973684210526,0.213815789473684,0.309210526315789,0.486842105263158,0.256578947368421,0.256578947368421
"5D3XA",0.389221556886228,0.305389221556886,0.305389221556886,0.311377245508982,0.407185628742515,0.281437125748503,0.335329341317365,0.25748502994012,0.407185628742515,0.293413173652695,0.425149700598802,0.281437125748503,0.149700598802395,0.712574850299401,0.137724550898204,0.48502994011976,0.287425149700599,0.227544910179641,0.407185628742515,0.389221556886228,0.203592814371257
"3RS1A",0.336065573770492,0.360655737704918,0.30327868852459,0.352459016393443,0.30327868852459,0.344262295081967,0.360655737704918,0.286885245901639,0.352459016393443,0.295081967213115,0.360655737704918,0.344262295081967,0.122950819672131,0.786885245901639,0.0901639344262295,0.377049180327869,0.311475409836066,0.311475409836066,0.39344262295082,0.336065573770492,0.270491803278689
"3X38A",0.348314606741573,0.348314606741573,0.303370786516854,0.292134831460674,0.393258426966292,0.314606741573034,0.325842696629214,0.247191011235955,0.426966292134831,0.292134831460674,0.393258426966292,0.314606741573034,0.134831460674157,0.719101123595506,0.146067415730337,0.539325842696629,0.235955056179775,0.224719101123595,0.359550561797753,0.348314606741573,0.292134831460674
"5YQJA",0.288770053475936,0.411764705882353,0.299465240641711,0.401069518716578,0.385026737967914,0.213903743315508,0.342245989304813,0.358288770053476,0.299465240641711,0.342245989304813,0.443850267379679,0.213903743315508,0.112299465240642,0.786096256684492,0.101604278074866,0.347593582887701,0.347593582887701,0.304812834224599,0.39572192513369,0.288770053475936,0.315508021390374
"2QT1A",0.314009661835749,0.367149758454106,0.318840579710145,0.347826086956522,0.371980676328502,0.280193236714976,0.367149758454106,0.27536231884058,0.357487922705314,0.285024154589372,0.434782608695652,0.280193236714976,0.0917874396135266,0.763285024154589,0.144927536231884,0.410628019323671,0.29951690821256,0.289855072463768,0.36231884057971,0.314009661835749,0.323671497584541
"6PE6A",0.284210526315789,0.389473684210526,0.326315789473684,0.392105263157895,0.352631578947368,0.255263157894737,0.365789473684211,0.318421052631579,0.315789473684211,0.344736842105263,0.4,0.255263157894737,0.1,0.781578947368421,0.118421052631579,0.413157894736842,0.278947368421053,0.307894736842105,0.463157894736842,0.284210526315789,0.252631578947368
"2FZPA",0.291666666666667,0.395833333333333,0.3125,0.340277777777778,0.409722222222222,0.25,0.340277777777778,0.305555555555556,0.354166666666667,0.277777777777778,0.472222222222222,0.25,0.0833333333333333,0.805555555555556,0.111111111111111,0.465277777777778,0.263888888888889,0.270833333333333,0.409722222222222,0.291666666666667,0.298611111111111
"5HWKA",0.3,0.441666666666667,0.258333333333333,0.341666666666667,0.391666666666667,0.266666666666667,0.316666666666667,0.304166666666667,0.379166666666667,0.283333333333333,0.45,0.266666666666667,0.0916666666666667,0.783333333333333,0.125,0.454166666666667,0.2875,0.258333333333333,0.375,0.3,0.325
"5C46E",0.328922495274102,0.323251417769376,0.347826086956522,0.323251417769376,0.412098298676749,0.264650283553875,0.379962192816635,0.257088846880907,0.362948960302457,0.260869565217391,0.474480151228733,0.264650283553875,0.11531190926276,0.771266540642722,0.113421550094518,0.480151228733459,0.258979206049149,0.260869565217391,0.417769376181474,0.328922495274102,0.253308128544423
"1G6GA",0.362204724409449,0.267716535433071,0.37007874015748,0.338582677165354,0.480314960629921,0.181102362204724,0.377952755905512,0.244094488188976,0.377952755905512,0.291338582677165,0.52755905511811,0.181102362204724,0.110236220472441,0.779527559055118,0.110236220472441,0.362204724409449,0.307086614173228,0.330708661417323,0.47244094488189,0.362204724409449,0.165354330708661
"7ORBA",0.245689655172414,0.474137931034483,0.280172413793103,0.469827586206897,0.323275862068966,0.206896551724138,0.327586206896552,0.40948275862069,0.262931034482759,0.392241379310345,0.400862068965517,0.206896551724138,0.0905172413793103,0.849137931034483,0.0603448275862069,0.310344827586207,0.323275862068966,0.366379310344828,0.426724137931034,0.245689655172414,0.327586206896552
"6HERA",0.354545454545455,0.381818181818182,0.263636363636364,0.327272727272727,0.354545454545455,0.318181818181818,0.363636363636364,0.254545454545455,0.381818181818182,0.281818181818182,0.4,0.318181818181818,0.0909090909090909,0.790909090909091,0.118181818181818,0.372727272727273,0.363636363636364,0.263636363636364,0.309090909090909,0.354545454545455,0.336363636363636
"5LXFA",0.406593406593407,0.302197802197802,0.291208791208791,0.32967032967033,0.39010989010989,0.28021978021978,0.324175824175824,0.214285714285714,0.461538461538462,0.274725274725275,0.445054945054945,0.28021978021978,0.10989010989011,0.714285714285714,0.175824175824176,0.478021978021978,0.258241758241758,0.263736263736264,0.335164835164835,0.406593406593407,0.258241758241758
"1EK6A",0.298850574712644,0.39367816091954,0.307471264367816,0.390804597701149,0.367816091954023,0.241379310344828,0.353448275862069,0.324712643678161,0.32183908045977,0.330459770114943,0.42816091954023,0.241379310344828,0.100574712643678,0.790229885057471,0.109195402298851,0.442528735632184,0.275862068965517,0.281609195402299,0.474137931034483,0.298850574712644,0.227011494252874
"4QXBA",0.337386018237082,0.319148936170213,0.343465045592705,0.316109422492401,0.361702127659574,0.322188449848024,0.401215805471125,0.234042553191489,0.364741641337386,0.25531914893617,0.422492401215805,0.322188449848024,0.109422492401216,0.756838905775076,0.133738601823708,0.382978723404255,0.349544072948328,0.267477203647416,0.370820668693009,0.337386018237082,0.291793313069909
"6TQTA",0.351851851851852,0.375,0.273148148148148,0.37037037037037,0.375,0.25462962962963,0.282407407407407,0.319444444444444,0.398148148148148,0.300925925925926,0.444444444444444,0.25462962962963,0.138888888888889,0.731481481481482,0.12962962962963,0.472222222222222,0.24537037037037,0.282407407407407,0.337962962962963,0.351851851851852,0.310185185185185
"4YTOA",0.52027027027027,0.236486486486486,0.243243243243243,0.209459459459459,0.47972972972973,0.310810810810811,0.263513513513513,0.155405405405405,0.581081081081081,0.202702702702703,0.486486486486487,0.310810810810811,0.209459459459459,0.554054054054054,0.236486486486486,0.709459459459459,0.162162162162162,0.128378378378378,0.297297297297297,0.52027027027027,0.182432432432432
"5M33A",0.356435643564356,0.366336633663366,0.277227722772277,0.415841584158416,0.346534653465347,0.237623762376238,0.287128712871287,0.277227722772277,0.435643564356436,0.366336633663366,0.396039603960396,0.237623762376238,0.099009900990099,0.772277227722772,0.128712871287129,0.415841584158416,0.287128712871287,0.297029702970297,0.396039603960396,0.356435643564356,0.247524752475248
"2GZVA",0.280701754385965,0.421052631578947,0.298245614035088,0.368421052631579,0.385964912280702,0.245614035087719,0.350877192982456,0.307017543859649,0.342105263157895,0.324561403508772,0.429824561403509,0.245614035087719,0.087719298245614,0.824561403508772,0.087719298245614,0.403508771929825,0.324561403508772,0.271929824561404,0.447368421052632,0.280701754385965,0.271929824561404
"1KA1A",0.319327731092437,0.372549019607843,0.30812324929972,0.408963585434174,0.369747899159664,0.221288515406162,0.336134453781513,0.313725490196078,0.350140056022409,0.366946778711485,0.411764705882353,0.221288515406162,0.109243697478992,0.759103641456583,0.131652661064426,0.406162464985994,0.280112044817927,0.313725490196078,0.453781512605042,0.319327731092437,0.226890756302521
"5LNBB",0.374193548387097,0.306451612903226,0.319354838709677,0.303225806451613,0.383870967741935,0.312903225806452,0.364516129032258,0.219354838709677,0.416129032258065,0.254838709677419,0.432258064516129,0.312903225806452,0.129032258064516,0.745161290322581,0.125806451612903,0.37741935483871,0.325806451612903,0.296774193548387,0.338709677419355,0.374193548387097,0.287096774193548
"5ZRTA",0.338888888888889,0.366666666666667,0.294444444444444,0.377777777777778,0.355555555555556,0.266666666666667,0.322222222222222,0.294444444444444,0.383333333333333,0.316666666666667,0.416666666666667,0.266666666666667,0.111111111111111,0.75,0.138888888888889,0.444444444444444,0.266666666666667,0.288888888888889,0.411111111111111,0.338888888888889,0.25
"7ANQA",0.233766233766234,0.484848484848485,0.281385281385281,0.515151515151515,0.281385281385281,0.203463203463203,0.29004329004329,0.41991341991342,0.29004329004329,0.380952380952381,0.415584415584416,0.203463203463203,0.0952380952380952,0.822510822510823,0.0822510822510823,0.432900432900433,0.29004329004329,0.277056277056277,0.476190476190476,0.233766233766234,0.29004329004329
"2AOTA",0.342465753424658,0.318493150684932,0.339041095890411,0.352739726027397,0.38013698630137,0.267123287671233,0.373287671232877,0.263698630136986,0.363013698630137,0.304794520547945,0.428082191780822,0.267123287671233,0.10958904109589,0.746575342465753,0.143835616438356,0.438356164383562,0.277397260273973,0.284246575342466,0.414383561643836,0.342465753424658,0.243150684931507
"6WMMA",0.337912087912088,0.335164835164835,0.326923076923077,0.332417582417582,0.376373626373626,0.291208791208791,0.373626373626374,0.25,0.376373626373626,0.258241758241758,0.450549450549451,0.291208791208791,0.123626373626374,0.760989010989011,0.115384615384615,0.42032967032967,0.282967032967033,0.296703296703297,0.401098901098901,0.337912087912088,0.260989010989011
"5LE5E",0.338403041825095,0.372623574144487,0.288973384030418,0.391634980988593,0.357414448669202,0.250950570342205,0.319391634980989,0.307984790874525,0.372623574144487,0.319391634980989,0.429657794676806,0.250950570342205,0.11787072243346,0.749049429657795,0.133079847908745,0.486692015209125,0.243346007604563,0.269961977186312,0.406844106463878,0.338403041825095,0.254752851711027
"2Z3QA",0.319327731092437,0.294117647058824,0.38655462184874,0.336134453781513,0.487394957983193,0.176470588235294,0.394957983193277,0.252100840336134,0.352941176470588,0.294117647058824,0.529411764705882,0.176470588235294,0.0588235294117647,0.789915966386555,0.151260504201681,0.411764705882353,0.310924369747899,0.277310924369748,0.428571428571429,0.319327731092437,0.252100840336134
"2NQ3A",0.312138728323699,0.38728323699422,0.300578034682081,0.375722543352601,0.398843930635838,0.225433526011561,0.317919075144509,0.323699421965318,0.358381502890173,0.329479768786127,0.445086705202312,0.225433526011561,0.0982658959537572,0.791907514450867,0.109826589595376,0.421965317919075,0.271676300578035,0.30635838150289,0.364161849710983,0.312138728323699,0.323699421965318
"6XTJAAA",0.368200836820084,0.290794979079498,0.341004184100418,0.317991631799163,0.395397489539749,0.286610878661088,0.368200836820084,0.240585774058577,0.391213389121339,0.276150627615063,0.437238493723849,0.286610878661088,0.138075313807531,0.713389121338912,0.148535564853556,0.48744769874477,0.284518828451883,0.228033472803347,0.407949790794979,0.368200836820084,0.223849372384937
"5ULMA",0.323155216284987,0.320610687022901,0.356234096692112,0.320610687022901,0.396946564885496,0.282442748091603,0.39440203562341,0.251908396946565,0.353689567430025,0.279898218829517,0.43765903307888,0.282442748091603,0.119592875318066,0.748091603053435,0.132315521628499,0.44529262086514,0.315521628498728,0.239185750636132,0.440203562340967,0.323155216284987,0.236641221374046
"4BUOA",0.185074626865672,0.37910447761194,0.435820895522388,0.367164179104478,0.391044776119403,0.241791044776119,0.483582089552239,0.31044776119403,0.205970149253731,0.304477611940298,0.453731343283582,0.241791044776119,0.0656716417910448,0.883582089552239,0.0507462686567164,0.397014925373134,0.376119402985075,0.226865671641791,0.540298507462687,0.185074626865672,0.274626865671642
"4CT0B",0.342657342657343,0.377622377622378,0.27972027972028,0.384615384615385,0.377622377622378,0.237762237762238,0.307692307692308,0.293706293706294,0.398601398601399,0.286713286713287,0.475524475524476,0.237762237762238,0.0909090909090909,0.734265734265734,0.174825174825175,0.503496503496504,0.216783216783217,0.27972027972028,0.34965034965035,0.342657342657343,0.307692307692308
"6Y4LA",0.4,0.334545454545455,0.265454545454545,0.298181818181818,0.381818181818182,0.32,0.32,0.24,0.44,0.272727272727273,0.407272727272727,0.32,0.138181818181818,0.712727272727273,0.149090909090909,0.581818181818182,0.214545454545455,0.203636363636364,0.381818181818182,0.4,0.218181818181818
"5L3XB",0.291358024691358,0.348148148148148,0.360493827160494,0.353086419753086,0.414814814814815,0.232098765432099,0.385185185185185,0.28641975308642,0.328395061728395,0.288888888888889,0.479012345679012,0.232098765432099,0.0938271604938272,0.787654320987654,0.118518518518519,0.483950617283951,0.296296296296296,0.219753086419753,0.451851851851852,0.291358024691358,0.25679012345679
"1LN1A",0.355140186915888,0.336448598130841,0.308411214953271,0.341121495327103,0.364485981308411,0.294392523364486,0.378504672897196,0.261682242990654,0.35981308411215,0.285046728971963,0.420560747663551,0.294392523364486,0.126168224299065,0.738317757009346,0.135514018691589,0.457943925233645,0.280373831775701,0.261682242990654,0.406542056074766,0.355140186915888,0.238317757009346
"1Q7LA",0.282828282828283,0.404040404040404,0.313131313131313,0.378787878787879,0.338383838383838,0.282828282828283,0.348484848484849,0.328282828282828,0.323232323232323,0.297979797979798,0.419191919191919,0.282828282828283,0.101010101010101,0.772727272727273,0.126262626262626,0.424242424242424,0.328282828282828,0.247474747474747,0.434343434343434,0.282828282828283,0.282828282828283
